,shortName,sector,industry,country,market,2022-07-18 00:00:00,2022-07-19 00:00:00,2022-07-20 00:00:00,2022-07-21 00:00:00,2022-07-22 00:00:00,2022-07-25 00:00:00,2022-07-26 00:00:00,2022-07-27 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-08 00:00:00,2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-11 00:00:00,2022-08-12 00:00:00,2022-08-15 00:00:00,2022-08-16 00:00:00,2022-08-17 00:00:00,2022-08-18 00:00:00
54,EVgo Inc.,Consumer Cyclical,Specialty Retail,United States,us_market,7.699999809265137,8.479999542236328,8.789999961853027,9.1899995803833,8.204999923706055,7.829999923706055,7.170000076293945,7.550000190734863,8.529999732971191,8.970000267028809,8.399999618530273,8.430000305175781,8.90999984741211,9.430000305175781,9.350000381469727,9.720000267028809,9.260000228881836,10.609999656677246,10.260000228881836,11.720000267028809,11.90999984741211,12.020000457763672,10.739999771118164,
55,Palantir Technologies Inc.,Technology,Software—Infrastructure,United States,us_market,9.029999732971191,9.34000015258789,10.109999656677246,10.489999771118164,9.84000015258789,9.680000305175781,9.399999618530273,10.020000457763672,10.130000114440918,10.350000381469727,10.470000267028809,10.920000076293945,11.199999809265137,11.319999694824219,11.449999809265137,9.819999694824219,9.25,9.59000015258789,9.420000076293945,9.90999984741211,9.90999984741211,9.739999771118164,9.430000305175781,
56,POSTAL SAVINGS BANK OF CHINA CO,Financial Services,Banks—Regional,China,us_market,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.550000011920929,
57,Manchester,Communication Services,Entertainment,United Kingdom,us_market,11.020000457763672,11.15999984741211,11.149999618530273,11.289999961853027,11.140000343322754,11.260000228881836,11.020000457763672,11.270000457763672,11.149999618530273,11.140000343322754,11.180000305175781,11.180000305175781,11.420000076293945,11.649999618530273,11.510000228881836,11.550000190734863,11.390000343322754,12.75,12.279999732971191,12.819999694824219,12.770000457763672,12.779999732971191,13.670000076293945,
58,"Wolfspeed, Inc.",Technology,Semiconductors,United States,us_market,74.66999816894531,77.16999816894531,80.16999816894531,79.68000030517578,76.04000091552734,77.0,76.13999938964844,81.05000305175781,83.37000274658203,83.30000305175781,82.72000122070312,83.66000366210938,88.54000091552734,88.4000015258789,89.30000305175781,88.19999694824219,82.04000091552734,87.33000183105469,85.29000091552734,90.1500015258789,90.11000061035156,88.58999633789062,85.6500015258789,
59,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,China,us_market,87.76000213623047,90.16999816894531,94.19000244140625,99.98999786376953,95.05000305175781,96.80999755859375,94.33000183105469,96.11000061035156,96.12000274658203,92.9800033569336,91.54000091552734,90.5999984741211,90.51000213623047,89.0,88.9800033569336,89.45999908447266,89.37999725341797,89.81999969482422,91.5199966430664,91.87999725341797,92.43000030517578,93.18000030517578,91.58000183105469,
60,DONGFENG MOTOR GROUP CO,Consumer Cyclical,Auto Manufacturers,China,us_market,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.6499999761581421,
61,PERSIMMON UNSP ADR EACH REPR 2 ,Consumer Cyclical,Residential Construction,United Kingdom,us_market,42.060001373291016,43.630001068115234,43.165000915527344,44.290000915527344,44.36000061035156,45.16999816894531,44.18000030517578,45.40999984741211,46.0,46.13999938964844,46.70000076293945,44.93000030517578,45.880001068115234,46.334999084472656,45.27000045776367,45.2599983215332,44.189998626708984,46.4900016784668,45.369998931884766,45.439998626708984,45.13999938964844,45.810001373291016,41.5,
62,"PLUS THERAPEUTICS, Inc.",Healthcare,Biotechnology,United States,us_market,0.47999998927116394,0.5,0.49000000953674316,0.5099999904632568,0.5299999713897705,0.5299999713897705,0.5099999904632568,0.5,0.5099999904632568,0.49000000953674316,0.47999998927116394,0.5,0.49000000953674316,0.5,0.47999998927116394,0.5199999809265137,0.5,0.5400000214576721,0.5299999713897705,0.5299999713897705,0.5699999928474426,0.5400000214576721,0.550000011920929,
63,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,United States,us_market,115.11000061035156,119.05999755859375,119.86000061035156,127.19000244140625,125.04000091552734,124.26000213623047,125.16999816894531,127.70999908447266,131.11000061035156,134.10000610351562,133.42999267578125,131.27999877929688,134.55999755859375,133.77000427246094,133.61000061035156,132.52000427246094,128.8800048828125,132.5800018310547,131.9499969482422,133.5500030517578,133.89999389648438,132.77000427246094,142.2899932861328,
64,Barrick Gold Corporation,Basic Materials,Gold,Canada,us_market,15.819999694824219,16.030000686645508,15.449999809265137,15.5,15.329999923706055,14.90999984741211,15.270000457763672,15.40999984741211,15.630000114440918,15.739999771118164,15.720000267028809,15.520000457763672,15.199999809265137,15.779999732971191,15.600000381469727,16.200000762939453,16.440000534057617,16.530000686645508,16.399999618530273,16.739999771118164,16.670000076293945,16.850000381469727,16.450000762939453,
65,CHINA EVERGRANDE GROUP,Real Estate,Real Estate—Development,China,us_market,0.12999999523162842,0.12999999523162842,0.10999999940395355,0.11999999731779099,0.10999999940395355,0.18000000715255737,0.12999999523162842,0.15000000596046448,0.12999999523162842,0.14000000059604645,0.11999999731779099,0.14000000059604645,0.14000000059604645,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.14000000059604645,0.12999999523162842,
66,Silence Therapeutics Plc - Amer,Healthcare,Biotechnology,United Kingdom,us_market,10.600000381469727,10.579999923706055,9.40999984741211,10.210000038146973,10.0,9.8100004196167,10.0,9.899999618530273,10.444999694824219,10.199999809265137,9.600000381469727,10.109999656677246,9.899999618530273,10.0,9.989999771118164,10.430000305175781,9.510000228881836,10.039999961853027,9.949999809265137,9.8100004196167,9.760000228881836,9.680000305175781,8.600000381469727,
67,Frontline Ltd.,Energy,Oil & Gas Midstream,Bermuda,us_market,9.229999542236328,9.5,9.430000305175781,9.479999542236328,9.170000076293945,9.390000343322754,9.34000015258789,9.930000305175781,9.479999542236328,9.59000015258789,10.109999656677246,10.350000381469727,10.3100004196167,10.239999771118164,10.489999771118164,10.859999656677246,11.140000343322754,10.930000305175781,11.449999809265137,11.380000114440918,11.25,11.4399995803833,12.220000267028809,
68,"American Airlines Group, Inc.",Industrials,Airlines,United States,us_market,14.539999961853027,15.15999984741211,15.210000038146973,14.079999923706055,13.680000305175781,13.75,13.430000305175781,13.970000267028809,13.760000228881836,13.710000038146973,14.279999732971191,14.0600004196167,14.630000114440918,14.859999656677246,14.739999771118164,15.020000457763672,14.619999885559082,15.069999694824219,14.989999771118164,15.25,15.329999923706055,15.5,14.960000038146973,
69,Petroleo Brasileiro S.A.- Petro,Energy,Oil & Gas Integrated,Brazil,us_market,9.501325607299805,9.658714294433594,9.63386344909668,9.501325607299805,9.6421480178833,10.263420104980469,10.445659637451172,10.727302551269531,11.09178352355957,11.829026222229004,11.67992115020752,11.464546203613281,11.398277282714844,11.721338272094727,11.969847679138184,12.707091331481934,12.78992748260498,12.872763633728027,12.500000953674316,13.619999885559082,13.680000305175781,13.729999542236328,14.050000190734863,
70,Shopify Inc.,Technology,Software—Application,Canada,us_market,32.540000915527344,34.369998931884766,38.4900016784668,40.400001525878906,37.349998474121094,36.709999084472656,31.549999237060547,35.2400016784668,35.90999984741211,34.83000183105469,36.439998626708984,37.7400016784668,41.93000030517578,41.02000045776367,40.810001373291016,39.77000045776367,36.75,40.61000061035156,40.41999816894531,40.7599983215332,39.84000015258789,39.58000183105469,37.29999923706055,
71,"Synopsys, Inc.",Technology,Software—Infrastructure,United States,us_market,310.42999267578125,323.510009765625,330.70001220703125,338.6600036621094,338.0400085449219,337.6700134277344,339.4100036621094,353.5400085449219,362.6400146484375,367.5,370.010009765625,368.3599853515625,370.8399963378906,372.2900085449219,374.2900085449219,372.07000732421875,372.6099853515625,375.7099914550781,377.010009765625,385.44000244140625,390.45001220703125,385.6700134277344,381.0,
72,"bluebird bio, Inc.",Healthcare,Biotechnology,United States,us_market,4.559999942779541,4.789999961853027,5.010000228881836,4.940000057220459,4.579999923706055,4.579999923706055,4.480000019073486,4.550000190734863,4.21999979019165,4.050000190734863,3.75,4.050000190734863,4.21999979019165,4.579999923706055,5.590000152587891,6.340000152587891,5.5,5.929999828338623,6.309999942779541,6.71999979019165,6.829999923706055,6.579999923706055,6.78000020980835,
73,Teva Pharmaceutical Industries ,Healthcare,Drug Manufacturers—Specialty & Generic,Israel,us_market,7.059999942779541,7.360000133514404,7.25,7.199999809265137,7.010000228881836,7.190000057220459,7.119999885559082,9.140000343322754,9.449999809265137,9.380000114440918,9.479999542236328,9.829999923706055,9.970000267028809,10.119999885559082,10.6899995803833,11.029999732971191,11.0,11.199999809265137,11.09000015258789,11.210000038146973,11.199999809265137,11.029999732971191,10.010000228881836,
74,WeWork Inc.,Real Estate,Real Estate Services,United States,us_market,5.199999809265137,5.260000228881836,5.409999847412109,5.21999979019165,5.090000152587891,5.019999980926514,4.789999961853027,5.010000228881836,4.900000095367432,4.769999980926514,4.639999866485596,4.78000020980835,5.170000076293945,4.730000019073486,4.690000057220459,5.070000171661377,4.650000095367432,5.110000133514404,5.579999923706055,5.739999771118164,5.46999979019165,5.760000228881836,5.25,
75,"Highwoods Properties, Inc.",Real Estate,REIT—Office,United States,us_market,33.7400016784668,34.619998931884766,34.439998626708984,34.2400016784668,34.630001068115234,35.029998779296875,34.59000015258789,34.540000915527344,35.06999969482422,35.56999969482422,35.310001373291016,34.220001220703125,33.880001068115234,33.13999938964844,33.18000030517578,33.630001068115234,33.54999923706055,34.47999954223633,35.349998474121094,35.459999084472656,35.060001373291016,35.209999084472656,34.529998779296875,
76,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,United States,us_market,113.76000213623047,118.20999908447266,122.7699966430664,124.62999725341797,122.41999816894531,121.13999938964844,114.80999755859375,120.97000122070312,122.27999877929688,134.9499969482422,135.38999938964844,134.16000366210938,139.52000427246094,142.57000732421875,140.8000030517578,139.41000366210938,137.8300018310547,142.69000244140625,140.63999938964844,143.5500030517578,143.17999267578125,144.77999877929688,142.10000610351562,
77,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,United States,us_market,11.841896057128906,12.46567440032959,12.604291915893555,12.871625900268555,12.693403244018555,12.71320629119873,12.416168212890625,13.059749603271484,13.861750602722168,14.544937133789062,15.188518524169922,15.010295867919922,15.535061836242676,15.218221664428711,15.148913383483887,15.624173164367676,15.039999008178711,15.5,15.829999923706055,16.18000030517578,16.31999969482422,16.43000030517578,16.030000686645508,
78,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities,United States,us_market,6.190000057220459,6.28000020980835,6.099999904632568,6.510000228881836,5.989999771118164,5.760000228881836,5.670000076293945,5.860000133514404,5.909999847412109,5.960000038146973,6.21999979019165,6.760000228881836,7.179999828338623,7.130000114440918,7.25,7.400000095367432,6.699999809265137,7.860000133514404,8.25,8.199999809265137,7.880000114440918,8.0,7.210000038146973,
79,Bank of America Corporation,Financial Services,Banks—Diversified,United States,us_market,32.2599983215332,33.349998474121094,33.36000061035156,33.650001525878906,33.43000030517578,33.72999954223633,33.04999923706055,33.59000015258789,33.31999969482422,33.810001373291016,33.709999084472656,33.040000915527344,33.63999938964844,33.400001525878906,33.959999084472656,33.4900016784668,33.91999816894531,35.06999969482422,35.90999984741211,36.29999923706055,36.25,36.63999938964844,36.40999984741211,
80,Ambev S.A.,Consumer Defensive,Beverages—Brewers,Brazil,us_market,2.640000104904175,2.6500000953674316,2.5899999141693115,2.609999895095825,2.609999895095825,2.690000057220459,2.7200000286102295,2.8299999237060547,2.880000114440918,2.819999933242798,2.7699999809265137,2.7300000190734863,2.7200000286102295,2.7799999713897705,2.759999990463257,2.8499999046325684,2.819999933242798,2.950000047683716,2.9000000953674316,2.9600000381469727,3.0,2.9700000286102295,2.9800000190734863,
81,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,United States,us_market,31.440000534057617,32.97999954223633,33.83000183105469,34.029998779296875,33.95000076293945,34.099998474121094,32.52000045776367,33.72999954223633,34.029998779296875,33.630001068115234,34.0,33.0,33.83000183105469,33.869998931884766,34.08000183105469,34.40999984741211,33.290000915527344,34.439998626708984,35.5,35.689998626708984,35.93000030517578,37.13999938964844,37.11000061035156,
82,TENCENT HOLDINGS LIMITED,Communication Services,Internet Content & Information,China,us_market,42.04999923706055,43.02000045776367,42.40999984741211,42.79999923706055,41.65999984741211,42.0,41.02000045776367,41.41999816894531,40.400001525878906,38.25,37.5,37.959999084472656,39.099998474121094,39.810001373291016,38.29999923706055,37.790000915527344,37.560001373291016,38.189998626708984,38.880001068115234,38.220001220703125,38.4900016784668,38.61000061035156,40.45000076293945,
83,Apple Inc.,Technology,Consumer Electronics,United States,us_market,146.86599731445312,150.79054260253906,152.8277130126953,155.134521484375,153.87625122070312,152.7378387451172,151.3897247314453,156.572509765625,157.13174438476562,162.28457641601562,161.2859649658203,159.7880401611328,165.89956665039062,165.5800018310547,165.35000610351562,164.8699951171875,164.9199981689453,169.24000549316406,168.49000549316406,172.10000610351562,173.19000244140625,173.02999877929688,174.5500030517578,
84,"Blue Water Vaccines, Inc.",Healthcare,Biotechnology,United States,us_market,1.899999976158142,1.9500000476837158,2.109999895095825,2.049999952316284,1.909999966621399,1.8899999856948853,2.049999952316284,3.140000104904175,2.9700000286102295,3.3499999046325684,2.6500000953674316,2.4100000858306885,2.569999933242798,2.75,2.440000057220459,2.559999942779541,2.490000009536743,2.4600000381469727,2.4000000953674316,2.380000114440918,2.440000057220459,2.549999952316284,7.639999866485596,
85,Bowlero Corp.,Communication Services,Entertainment,United States,us_market,11.380000114440918,11.550000190734863,11.460000038146973,11.3100004196167,10.859999656677246,11.220000267028809,11.09000015258789,11.609999656677246,11.609999656677246,11.4399995803833,11.5600004196167,11.4399995803833,11.9399995803833,12.170000076293945,12.210000038146973,12.229999542236328,12.0600004196167,12.390000343322754,12.180000305175781,12.5,12.449999809265137,12.779999732971191,11.6899995803833,
86,Southwestern Energy Company,Energy,Oil & Gas E&P,United States,us_market,6.059999942779541,6.409999847412109,6.760000228881836,6.670000076293945,6.550000190734863,7.190000057220459,7.28000020980835,7.329999923706055,6.96999979019165,7.059999942779541,6.920000076293945,6.769999980926514,6.679999828338623,6.489999771118164,6.829999923706055,6.539999961853027,6.769999980926514,6.929999828338623,7.489999771118164,7.510000228881836,7.239999771118164,7.5,7.409999847412109,
87,KONECRANES OYJ UNSPON ADR EACH ,Industrials,Farm & Heavy Construction Machinery,Finland,us_market,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,5.144999980926514,
88,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Household & Personal Products,United States,us_market,245.77000427246094,255.39999389648438,257.79998779296875,262.57000732421875,260.1000061035156,258.69000244140625,251.82000732421875,263.4200134277344,271.2900085449219,273.1000061035156,273.510009765625,268.3900146484375,269.55999755859375,273.30999755859375,270.739990234375,270.1600036621094,265.6300048828125,272.5,270.3599853515625,275.3800048828125,276.3699951171875,276.1099853515625,276.5199890136719,
89,CIELO SA SPON ADR EACH REP 1 OR,Technology,Software—Infrastructure,Brazil,us_market,0.7081237435340881,0.69828861951828,0.6884535551071167,0.69828861951828,0.6589484810829163,0.69828861951828,0.7081237435340881,0.7572989463806152,0.7572989463806152,0.7868041396141052,0.72779381275177,0.7769690752029419,0.8064742088317871,0.8753195405006409,0.8949896693229675,0.9244948029518127,0.9146597981452942,0.9736700654029846,0.9539999961853027,0.9900000095367432,0.9399999976158142,0.8999999761581421,1.0099999904632568,
90,AKBANK TURK ANONIM SIRKETI ADR ,Financial Services,Banks—Regional,Turkey,us_market,0.9700000286102295,0.949999988079071,1.059999942779541,1.059999942779541,1.0199999809265137,1.0499999523162842,1.0399999618530273,1.0499999523162842,1.0499999523162842,1.0099999904632568,0.9800000190734863,1.059999942779541,1.0199999809265137,1.0199999809265137,0.8999999761581421,1.0399999618530273,1.0,1.0499999523162842,1.0499999523162842,1.0700000524520874,1.0499999523162842,1.100000023841858,1.2100000381469727,
91,Blueprint Medicines Corporation,Healthcare,Biotechnology,United States,us_market,52.459999084472656,55.52000045776367,55.150001525878906,55.2400016784668,51.880001068115234,51.040000915527344,50.66999816894531,51.709999084472656,51.970001220703125,51.060001373291016,50.599998474121094,56.290000915527344,59.70000076293945,64.72000122070312,68.13999938964844,71.08999633789062,68.16999816894531,70.9800033569336,69.72000122070312,72.22000122070312,69.94999694824219,68.55000305175781,61.16999816894531,
92,"Orchid Island Capital, Inc.",Real Estate,REIT—Mortgage,United States,us_market,2.8394999504089355,2.918375015258789,2.9676718711853027,3.0366873741149902,3.0268280506134033,3.066265344619751,3.066265344619751,3.1549999713897705,3.25,3.2200000286102295,3.259999990463257,3.2100000381469727,3.2200000286102295,3.1700000762939453,3.1600000858306885,3.1700000762939453,3.1600000858306885,3.2100000381469727,3.259999990463257,3.2799999713897705,3.259999990463257,3.25,3.2100000381469727,
93,Banco Bradesco Sa,Financial Services,Banks—Regional,Brazil,us_market,2.509999990463257,2.619999885559082,2.549999952316284,2.549999952316284,2.549999952316284,2.630000114440918,2.680000066757202,2.700000047683716,2.7300000190734863,2.75,2.740000009536743,2.7300000190734863,2.7799999713897705,2.869999885559082,2.950000047683716,2.9700000286102295,3.0,3.049999952316284,3.049999952316284,3.130000114440918,3.0999999046325684,3.119999885559082,3.25,
94,Opendoor Technologies Inc,Real Estate,Real Estate Services,United States,us_market,5.03000020980835,5.53000020980835,5.659999847412109,5.610000133514404,5.170000076293945,4.940000057220459,4.650000095367432,4.75,5.039999961853027,4.909999847412109,4.789999961853027,4.849999904632568,5.210000038146973,4.699999809265137,5.71999979019165,5.889999866485596,5.429999828338623,5.940000057220459,5.989999771118164,6.300000190734863,6.010000228881836,5.679999828338623,5.085000038146973,
95,TURKIYE GARANTI BANKASI AS ADS ,Financial Services,Banks—Regional,Turkey,us_market,0.7799999713897705,0.7900000214576721,0.7900000214576721,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8199999928474426,0.8199999928474426,0.7900000214576721,0.7900000214576721,0.8199999928474426,0.7699999809265137,0.800000011920929,0.8199999928474426,0.8399999737739563,0.8399999737739563,0.8700000047683716,0.8500000238418579,0.9300000071525574,0.9200000166893005,0.9700000286102295,1.0099999904632568,1.0800000429153442,
